date,day_of_week,month,city,category,demand_units,unit_price,warehouse,stock_available,lead_time_days
2024-06-27,3,6,Delhi,Medicines,251,200,Warehouse_North,987,2
2024-06-27,3,6,Bangalore,Electronics,79,8500,Warehouse_South,811,3
2024-06-27,3,6,Bangalore,Groceries,290,150,Warehouse_West,478,1
2024-06-27,3,6,Bangalore,Clothing,130,800,Warehouse_West,224,1
2024-06-27,3,6,Bangalore,Furniture,31,12000,Warehouse_South,228,4
2024-06-27,3,6,Bangalore,Medicines,215,200,Warehouse_South,961,3
2024-06-27,3,6,Chennai,Electronics,57,8500,Warehouse_South,422,3
2024-06-27,3,6,Chennai,Groceries,258,150,Warehouse_North,372,4
2024-06-27,3,6,Chennai,Clothing,122,800,Warehouse_West,859,3
2024-06-27,3,6,Chennai,Furniture,22,12000,Warehouse_West,499,1
2024-06-27,3,6,Chennai,Medicines,184,200,Warehouse_South,711,4
2024-06-27,3,6,Pune,Electronics,52,8500,Warehouse_West,237,3
2024-06-27,3,6,Pune,Groceries,310,150,Warehouse_West,909,4
2024-06-27,3,6,Pune,Clothing,92,800,Warehouse_North,766,4
2024-06-27,3,6,Pune,Furniture,19,12000,Warehouse_North,820,3
2024-06-27,3,6,Pune,Medicines,165,200,Warehouse_West,637,4
2024-06-27,3,6,Hyderabad,Electronics,43,8500,Warehouse_South,213,3
2024-06-27,3,6,Hyderabad,Groceries,247,150,Warehouse_West,445,2
2024-06-27,3,6,Hyderabad,Clothing,86,800,Warehouse_North,442,2
2024-06-27,3,6,Hyderabad,Furniture,16,12000,Warehouse_South,964,3
2024-06-27,3,6,Hyderabad,Medicines,166,200,Warehouse_South,448,4
2024-06-28,4,6,Mumbai,Electronics,94,8500,Warehouse_South,580,2
2024-06-28,4,6,Mumbai,Groceries,378,150,Warehouse_North,798,1
2024-06-28,4,6,Mumbai,Clothing,147,800,Warehouse_West,512,3
2024-06-28,4,6,Mumbai,Furniture,29,12000,Warehouse_North,332,3
2024-06-28,4,6,Mumbai,Medicines,296,200,Warehouse_North,722,2
2024-06-28,4,6,Delhi,Electronics,66,8500,Warehouse_South,553,3
2024-06-28,4,6,Delhi,Groceries,350,150,Warehouse_West,687,2
2024-06-28,4,6,Delhi,Clothing,126,800,Warehouse_West,853,2
2024-06-28,4,6,Delhi,Furniture,31,12000,Warehouse_West,821,1
2024-06-28,4,6,Delhi,Medicines,242,200,Warehouse_North,654,1
2024-06-28,4,6,Bangalore,Electronics,58,8500,Warehouse_West,750,2
2024-06-28,4,6,Bangalore,Groceries,317,150,Warehouse_North,653,1
2024-06-28,4,6,Bangalore,Clothing,137,800,Warehouse_West,656,3
2024-06-28,4,6,Bangalore,Furniture,30,12000,Warehouse_South,306,4
2024-06-28,4,6,Bangalore,Medicines,246,200,Warehouse_North,995,4
2024-06-28,4,6,Chennai,Electronics,66,8500,Warehouse_West,619,4
2024-06-28,4,6,Chennai,Groceries,277,150,Warehouse_North,321,1
2024-06-28,4,6,Chennai,Clothing,91,800,Warehouse_West,574,3
2024-06-28,4,6,Chennai,Furniture,24,12000,Warehouse_West,791,2
2024-06-28,4,6,Chennai,Medicines,182,200,Warehouse_West,352,1
2024-06-28,4,6,Pune,Electronics,50,8500,Warehouse_South,622,4
2024-06-28,4,6,Pune,Groceries,223,150,Warehouse_South,799,1
2024-06-28,4,6,Pune,Clothing,115,800,Warehouse_West,781,2
2024-06-28,4,6,Pune,Furniture,18,12000,Warehouse_North,432,4
2024-06-28,4,6,Pune,Medicines,208,200,Warehouse_West,522,4
2024-06-28,4,6,Hyderabad,Electronics,56,8500,Warehouse_West,751,2
2024-06-28,4,6,Hyderabad,Groceries,230,150,Warehouse_North,749,4
2024-06-28,4,6,Hyderabad,Clothing,128,800,Warehouse_West,627,1
2024-06-28,4,6,Hyderabad,Furniture,22,12000,Warehouse_South,426,1
2024-06-28,4,6,Hyderabad,Medicines,151,200,Warehouse_West,253,1
2024-06-29,5,6,Mumbai,Electronics,115,8500,Warehouse_South,802,1
2024-06-29,5,6,Mumbai,Groceries,493,150,Warehouse_West,803,1
2024-06-29,5,6,Mumbai,Clothing,229,800,Warehouse_West,384,2
2024-06-29,5,6,Mumbai,Furniture,49,12000,Warehouse_North,471,1
2024-06-29,5,6,Mumbai,Medicines,391,200,Warehouse_South,847,2
2024-06-29,5,6,Delhi,Electronics,104,8500,Warehouse_West,465,1
2024-06-29,5,6,Delhi,Groceries,433,150,Warehouse_South,841,2
2024-06-29,5,6,Delhi,Clothing,196,800,Warehouse_South,350,3
2024-06-29,5,6,Delhi,Furniture,50,12000,Warehouse_North,793,2
2024-06-29,5,6,Delhi,Medicines,312,200,Warehouse_North,406,4
2024-06-29,5,6,Bangalore,Electronics,89,8500,Warehouse_South,361,2
2024-06-29,5,6,Bangalore,Groceries,493,150,Warehouse_South,303,2
2024-06-29,5,6,Bangalore,Clothing,177,800,Warehouse_West,473,4
2024-06-29,5,6,Bangalore,Furniture,47,12000,Warehouse_North,324,3
2024-06-29,5,6,Bangalore,Medicines,355,200,Warehouse_West,662,2
2024-06-29,5,6,Chennai,Electronics,83,8500,Warehouse_North,937,2
2024-06-29,5,6,Chennai,Groceries,401,150,Warehouse_West,719,3
2024-06-29,5,6,Chennai,Clothing,139,800,Warehouse_South,576,4
2024-06-29,5,6,Chennai,Furniture,43,12000,Warehouse_North,469,1
2024-06-29,5,6,Chennai,Medicines,272,200,Warehouse_North,330,1
2024-06-29,5,6,Pune,Electronics,78,8500,Warehouse_South,765,2
2024-06-29,5,6,Pune,Groceries,297,150,Warehouse_South,425,4
2024-06-29,5,6,Pune,Clothing,154,800,Warehouse_West,745,4
2024-06-29,5,6,Pune,Furniture,33,12000,Warehouse_South,554,1
2024-06-29,5,6,Pune,Medicines,248,200,Warehouse_South,314,1
2024-06-29,5,6,Hyderabad,Electronics,77,8500,Warehouse_West,861,4
2024-06-29,5,6,Hyderabad,Groceries,378,150,Warehouse_North,387,3
2024-06-29,5,6,Hyderabad,Clothing,116,800,Warehouse_North,204,2
2024-06-29,5,6,Hyderabad,Furniture,34,12000,Warehouse_North,883,1
2024-06-29,5,6,Hyderabad,Medicines,284,200,Warehouse_North,226,2
2024-06-30,6,6,Mumbai,Electronics,134,8500,Warehouse_West,790,2
2024-06-30,6,6,Mumbai,Groceries,504,150,Warehouse_South,969,3
2024-06-30,6,6,Mumbai,Clothing,202,800,Warehouse_West,445,3
2024-06-30,6,6,Mumbai,Furniture,50,12000,Warehouse_North,402,2
2024-06-30,6,6,Mumbai,Medicines,365,200,Warehouse_South,397,3
2024-06-30,6,6,Delhi,Electronics,109,8500,Warehouse_West,706,3
2024-06-30,6,6,Delhi,Groceries,529,150,Warehouse_West,943,1
2024-06-30,6,6,Delhi,Clothing,184,800,Warehouse_South,855,3
2024-06-30,6,6,Delhi,Furniture,50,12000,Warehouse_South,431,4
2024-06-30,6,6,Delhi,Medicines,429,200,Warehouse_South,908,1
2024-06-30,6,6,Bangalore,Electronics,106,8500,Warehouse_South,276,2
2024-06-30,6,6,Bangalore,Groceries,414,150,Warehouse_South,968,1
2024-06-30,6,6,Bangalore,Clothing,188,800,Warehouse_West,650,1
2024-06-30,6,6,Bangalore,Furniture,44,12000,Warehouse_South,483,2
2024-06-30,6,6,Bangalore,Medicines,323,200,Warehouse_South,427,1
2024-06-30,6,6,Chennai,Electronics,77,8500,Warehouse_West,842,3
2024-06-30,6,6,Chennai,Groceries,343,150,Warehouse_South,451,2
2024-06-30,6,6,Chennai,Clothing,154,800,Warehouse_South,269,3
2024-06-30,6,6,Chennai,Furniture,37,12000,Warehouse_North,787,3
2024-06-30,6,6,Chennai,Medicines,249,200,Warehouse_North,273,2
2024-06-30,6,6,Pune,Electronics,69,8500,Warehouse_South,455,3
2024-06-30,6,6,Pune,Groceries,323,150,Warehouse_West,227,2
2024-06-30,6,6,Pune,Clothing,135,800,Warehouse_West,776,1
2024-06-30,6,6,Pune,Furniture,36,12000,Warehouse_South,515,1
2024-06-30,6,6,Pune,Medicines,250,200,Warehouse_North,458,3
2024-06-30,6,6,Hyderabad,Electronics,78,8500,Warehouse_South,397,3
2024-06-30,6,6,Hyderabad,Groceries,374,150,Warehouse_North,940,4
2024-06-30,6,6,Hyderabad,Clothing,135,800,Warehouse_North,816,1
2024-06-30,6,6,Hyderabad,Furniture,35,12000,Warehouse_West,504,2
2024-06-30,6,6,Hyderabad,Medicines,197,200,Warehouse_North,723,4
2024-07-01,0,7,Mumbai,Electronics,59,8500,Warehouse_North,503,4
2024-07-01,0,7,Mumbai,Groceries,258,150,Warehouse_South,251,3
2024-07-01,0,7,Mumbai,Clothing,128,800,Warehouse_South,710,2
2024-07-01,0,7,Mumbai,Furniture,29,12000,Warehouse_North,400,3
2024-07-01,0,7,Mumbai,Medicines,229,200,Warehouse_North,329,3
2024-07-01,0,7,Delhi,Electronics,59,8500,Warehouse_South,828,4
2024-07-01,0,7,Delhi,Groceries,216,150,Warehouse_North,215,2
2024-07-01,0,7,Delhi,Clothing,92,800,Warehouse_South,408,2
2024-07-01,0,7,Delhi,Furniture,23,12000,Warehouse_South,504,1
2024-07-01,0,7,Delhi,Medicines,182,200,Warehouse_South,928,2
2024-07-01,0,7,Bangalore,Electronics,43,8500,Warehouse_South,814,1
2024-07-01,0,7,Bangalore,Groceries,260,150,Warehouse_South,775,2
2024-07-01,0,7,Bangalore,Clothing,64,800,Warehouse_North,767,3
2024-07-01,0,7,Bangalore,Furniture,18,12000,Warehouse_South,354,3
2024-07-01,0,7,Bangalore,Medicines,180,200,Warehouse_West,558,4
2024-07-01,0,7,Chennai,Electronics,34,8500,Warehouse_West,406,3
2024-07-01,0,7,Chennai,Groceries,208,150,Warehouse_North,769,3
2024-07-01,0,7,Chennai,Clothing,75,800,Warehouse_North,246,3
2024-07-01,0,7,Chennai,Furniture,22,12000,Warehouse_North,690,1
2024-07-01,0,7,Chennai,Medicines,140,200,Warehouse_West,823,1
2024-07-01,0,7,Pune,Electronics,44,8500,Warehouse_South,481,3
2024-07-01,0,7,Pune,Groceries,131,150,Warehouse_South,652,3
2024-07-01,0,7,Pune,Clothing,65,800,Warehouse_South,216,4
2024-07-01,0,7,Pune,Furniture,17,12000,Warehouse_West,591,3
2024-07-01,0,7,Pune,Medicines,163,200,Warehouse_North,739,1
2024-07-01,0,7,Hyderabad,Electronics,47,8500,Warehouse_North,708,4
2024-07-01,0,7,Hyderabad,Groceries,121,150,Warehouse_South,376,2
2024-07-01,0,7,Hyderabad,Clothing,75,800,Warehouse_North,644,3
2024-07-01,0,7,Hyderabad,Furniture,18,12000,Warehouse_West,295,4
2024-07-01,0,7,Hyderabad,Medicines,131,200,Warehouse_South,274,2
2024-07-02,1,7,Mumbai,Electronics,44,8500,Warehouse_West,445,3
2024-07-02,1,7,Mumbai,Groceries,237,150,Warehouse_West,369,3
2024-07-02,1,7,Mumbai,Clothing,112,800,Warehouse_South,793,4
2024-07-02,1,7,Mumbai,Furniture,28,12000,Warehouse_West,993,3
2024-07-02,1,7,Mumbai,Medicines,176,200,Warehouse_South,682,1
2024-07-02,1,7,Delhi,Electronics,50,8500,Warehouse_North,491,2
2024-07-02,1,7,Delhi,Groceries,189,150,Warehouse_West,841,1
2024-07-02,1,7,Delhi,Clothing,91,800,Warehouse_South,226,1
2024-07-02,1,7,Delhi,Furniture,22,12000,Warehouse_North,958,4
2024-07-02,1,7,Delhi,Medicines,127,200,Warehouse_West,432,1
2024-07-02,1,7,Bangalore,Electronics,52,8500,Warehouse_West,939,1
2024-07-02,1,7,Bangalore,Groceries,217,150,Warehouse_South,662,3
2024-07-02,1,7,Bangalore,Clothing,73,800,Warehouse_West,917,3
2024-07-02,1,7,Bangalore,Furniture,21,12000,Warehouse_West,844,2
2024-07-02,1,7,Bangalore,Medicines,181,200,Warehouse_West,273,3
2024-07-02,1,7,Chennai,Electronics,53,8500,Warehouse_South,947,4
2024-07-02,1,7,Chennai,Groceries,139,150,Warehouse_West,538,3
2024-07-02,1,7,Chennai,Clothing,77,800,Warehouse_North,714,4
2024-07-02,1,7,Chennai,Furniture,18,12000,Warehouse_North,770,4
2024-07-02,1,7,Chennai,Medicines,118,200,Warehouse_West,912,1
2024-07-02,1,7,Pune,Electronics,23,8500,Warehouse_West,277,4
2024-07-02,1,7,Pune,Groceries,167,150,Warehouse_South,667,4
2024-07-02,1,7,Pune,Clothing,62,800,Warehouse_South,764,4
2024-07-02,1,7,Pune,Furniture,15,12000,Warehouse_South,609,2
2024-07-02,1,7,Pune,Medicines,140,200,Warehouse_North,756,3
2024-07-02,1,7,Hyderabad,Electronics,36,8500,Warehouse_North,313,3
2024-07-02,1,7,Hyderabad,Groceries,163,150,Warehouse_South,862,4
2024-07-02,1,7,Hyderabad,Clothing,58,800,Warehouse_South,342,4
2024-07-02,1,7,Hyderabad,Furniture,18,12000,Warehouse_North,261,3
2024-07-02,1,7,Hyderabad,Medicines,149,200,Warehouse_West,595,4
2024-07-03,2,7,Mumbai,Electronics,59,8500,Warehouse_South,368,2
2024-07-03,2,7,Mumbai,Groceries,317,150,Warehouse_West,384,2
2024-07-03,2,7,Mumbai,Clothing,107,800,Warehouse_West,759,2
2024-07-03,2,7,Mumbai,Furniture,29,12000,Warehouse_South,534,4
2024-07-03,2,7,Mumbai,Medicines,220,200,Warehouse_West,669,2
2024-07-03,2,7,Delhi,Electronics,48,8500,Warehouse_North,692,2
2024-07-03,2,7,Delhi,Groceries,221,150,Warehouse_North,975,2
2024-07-03,2,7,Delhi,Clothing,82,800,Warehouse_North,380,4
2024-07-03,2,7,Delhi,Furniture,20,12000,Warehouse_South,846,4
2024-07-03,2,7,Delhi,Medicines,187,200,Warehouse_South,864,4
2024-07-03,2,7,Bangalore,Electronics,49,8500,Warehouse_South,509,2
2024-07-03,2,7,Bangalore,Groceries,257,150,Warehouse_West,589,3
2024-07-03,2,7,Bangalore,Clothing,92,800,Warehouse_North,782,2
2024-07-03,2,7,Bangalore,Furniture,24,12000,Warehouse_West,630,1
2024-07-03,2,7,Bangalore,Medicines,180,200,Warehouse_North,712,2
2024-07-03,2,7,Chennai,Electronics,35,8500,Warehouse_South,880,4
2024-07-03,2,7,Chennai,Groceries,193,150,Warehouse_South,501,4
2024-07-03,2,7,Chennai,Clothing,61,800,Warehouse_North,551,1
2024-07-03,2,7,Chennai,Furniture,18,12000,Warehouse_North,433,4
2024-07-03,2,7,Chennai,Medicines,121,200,Warehouse_West,325,1
2024-07-03,2,7,Pune,Electronics,42,8500,Warehouse_North,627,4
2024-07-03,2,7,Pune,Groceries,136,150,Warehouse_South,258,1
2024-07-03,2,7,Pune,Clothing,87,800,Warehouse_North,711,2
2024-07-03,2,7,Pune,Furniture,23,12000,Warehouse_South,948,2
2024-07-03,2,7,Pune,Medicines,136,200,Warehouse_North,827,4
2024-07-03,2,7,Hyderabad,Electronics,40,8500,Warehouse_North,618,4
2024-07-03,2,7,Hyderabad,Groceries,152,150,Warehouse_South,497,1
2024-07-03,2,7,Hyderabad,Clothing,46,800,Warehouse_South,503,2
2024-07-03,2,7,Hyderabad,Furniture,20,12000,Warehouse_South,739,1
2024-07-03,2,7,Hyderabad,Medicines,155,200,Warehouse_North,832,3
2024-07-04,3,7,Mumbai,Electronics,56,8500,Warehouse_West,984,2
2024-07-04,3,7,Mumbai,Groceries,271,150,Warehouse_South,798,4
2024-07-04,3,7,Mumbai,Clothing,92,800,Warehouse_South,996,2
2024-07-04,3,7,Mumbai,Furniture,27,12000,Warehouse_North,831,1
2024-07-04,3,7,Mumbai,Medicines,159,200,Warehouse_West,771,2
2024-07-04,3,7,Delhi,Electronics,62,8500,Warehouse_West,439,3
2024-07-04,3,7,Delhi,Groceries,170,150,Warehouse_West,272,3
2024-07-04,3,7,Delhi,Clothing,94,800,Warehouse_North,817,2
2024-07-04,3,7,Delhi,Furniture,24,12000,Warehouse_West,511,4
2024-07-04,3,7,Delhi,Medicines,137,200,Warehouse_North,868,2
2024-07-04,3,7,Bangalore,Electronics,54,8500,Warehouse_West,722,4
2024-07-04,3,7,Bangalore,Groceries,249,150,Warehouse_West,279,3
2024-07-04,3,7,Bangalore,Clothing,81,800,Warehouse_West,567,3
2024-07-04,3,7,Bangalore,Furniture,21,12000,Warehouse_North,795,2
2024-07-04,3,7,Bangalore,Medicines,163,200,Warehouse_North,748,2
2024-07-04,3,7,Chennai,Electronics,40,8500,Warehouse_West,813,3
2024-07-04,3,7,Chennai,Groceries,182,150,Warehouse_West,444,3
2024-07-04,3,7,Chennai,Clothing,63,800,Warehouse_North,924,2
2024-07-04,3,7,Chennai,Furniture,13,12000,Warehouse_West,751,3
2024-07-04,3,7,Chennai,Medicines,154,200,Warehouse_West,271,1
2024-07-04,3,7,Pune,Electronics,40,8500,Warehouse_West,789,3
2024-07-04,3,7,Pune,Groceries,203,150,Warehouse_North,417,1
2024-07-04,3,7,Pune,Clothing,82,800,Warehouse_South,613,1
2024-07-04,3,7,Pune,Furniture,22,12000,Warehouse_South,551,3
2024-07-04,3,7,Pune,Medicines,115,200,Warehouse_West,209,1
2024-07-04,3,7,Hyderabad,Electronics,43,8500,Warehouse_West,382,3
2024-07-04,3,7,Hyderabad,Groceries,153,150,Warehouse_North,858,2
2024-07-04,3,7,Hyderabad,Clothing,87,800,Warehouse_North,839,2
2024-07-04,3,7,Hyderabad,Furniture,17,12000,Warehouse_West,509,3
2024-07-04,3,7,Hyderabad,Medicines,131,200,Warehouse_South,419,3
2024-07-05,4,7,Mumbai,Electronics,50,8500,Warehouse_South,888,3
2024-07-05,4,7,Mumbai,Groceries,236,150,Warehouse_West,671,4
2024-07-05,4,7,Mumbai,Clothing,91,800,Warehouse_West,268,2
2024-07-05,4,7,Mumbai,Furniture,29,12000,Warehouse_West,932,4
2024-07-05,4,7,Mumbai,Medicines,193,200,Warehouse_South,416,3
2024-07-05,4,7,Delhi,Electronics,47,8500,Warehouse_South,579,2
2024-07-05,4,7,Delhi,Groceries,182,150,Warehouse_West,797,3
2024-07-05,4,7,Delhi,Clothing,80,800,Warehouse_North,709,1
2024-07-05,4,7,Delhi,Furniture,28,12000,Warehouse_South,456,1
2024-07-05,4,7,Delhi,Medicines,173,200,Warehouse_South,886,1
2024-07-05,4,7,Bangalore,Electronics,44,8500,Warehouse_West,702,3
2024-07-05,4,7,Bangalore,Groceries,227,150,Warehouse_South,742,4
2024-07-05,4,7,Bangalore,Clothing,69,800,Warehouse_West,355,4
2024-07-05,4,7,Bangalore,Furniture,21,12000,Warehouse_North,877,3
2024-07-05,4,7,Bangalore,Medicines,158,200,Warehouse_North,682,2
2024-07-05,4,7,Chennai,Electronics,44,8500,Warehouse_West,517,3
2024-07-05,4,7,Chennai,Groceries,211,150,Warehouse_West,295,4
2024-07-05,4,7,Chennai,Clothing,77,800,Warehouse_North,306,1
2024-07-05,4,7,Chennai,Furniture,21,12000,Warehouse_West,724,3
2024-07-05,4,7,Chennai,Medicines,156,200,Warehouse_South,862,4
2024-07-05,4,7,Pune,Electronics,38,8500,Warehouse_North,741,3
2024-07-05,4,7,Pune,Groceries,145,150,Warehouse_South,810,2
2024-07-05,4,7,Pune,Clothing,78,800,Warehouse_West,288,2
2024-07-05,4,7,Pune,Furniture,13,12000,Warehouse_West,966,2
2024-07-05,4,7,Pune,Medicines,94,200,Warehouse_West,893,2
2024-07-05,4,7,Hyderabad,Electronics,51,8500,Warehouse_West,892,3
2024-07-05,4,7,Hyderabad,Groceries,187,150,Warehouse_West,646,1
2024-07-05,4,7,Hyderabad,Clothing,53,800,Warehouse_West,267,4
2024-07-05,4,7,Hyderabad,Furniture,20,12000,Warehouse_North,758,3
2024-07-05,4,7,Hyderabad,Medicines,156,200,Warehouse_West,302,1
2024-07-06,5,7,Mumbai,Electronics,82,8500,Warehouse_West,841,3
2024-07-06,5,7,Mumbai,Groceries,317,150,Warehouse_West,501,4
2024-07-06,5,7,Mumbai,Clothing,162,800,Warehouse_North,497,1
2024-07-06,5,7,Mumbai,Furniture,36,12000,Warehouse_North,845,4
2024-07-06,5,7,Mumbai,Medicines,260,200,Warehouse_South,795,2
2024-07-06,5,7,Delhi,Electronics,71,8500,Warehouse_South,994,4
2024-07-06,5,7,Delhi,Groceries,356,150,Warehouse_South,201,2
2024-07-06,5,7,Delhi,Clothing,121,800,Warehouse_South,505,2
2024-07-06,5,7,Delhi,Furniture,29,12000,Warehouse_West,539,3
2024-07-06,5,7,Delhi,Medicines,246,200,Warehouse_South,408,2
2024-07-06,5,7,Bangalore,Electronics,66,8500,Warehouse_North,835,3
2024-07-06,5,7,Bangalore,Groceries,356,150,Warehouse_South,627,4
2024-07-06,5,7,Bangalore,Clothing,129,800,Warehouse_West,237,1
2024-07-06,5,7,Bangalore,Furniture,29,12000,Warehouse_South,903,1
2024-07-06,5,7,Bangalore,Medicines,263,200,Warehouse_West,393,4
2024-07-06,5,7,Chennai,Electronics,62,8500,Warehouse_North,261,3
2024-07-06,5,7,Chennai,Groceries,335,150,Warehouse_West,778,1
2024-07-06,5,7,Chennai,Clothing,104,800,Warehouse_South,900,3
2024-07-06,5,7,Chennai,Furniture,23,12000,Warehouse_South,207,2
2024-07-06,5,7,Chennai,Medicines,202,200,Warehouse_West,333,1
2024-07-06,5,7,Pune,Electronics,59,8500,Warehouse_South,287,2
2024-07-06,5,7,Pune,Groceries,217,150,Warehouse_West,343,1
2024-07-06,5,7,Pune,Clothing,85,800,Warehouse_West,501,1
2024-07-06,5,7,Pune,Furniture,21,12000,Warehouse_North,810,2
2024-07-06,5,7,Pune,Medicines,163,200,Warehouse_North,709,1
2024-07-06,5,7,Hyderabad,Electronics,58,8500,Warehouse_North,426,1
2024-07-06,5,7,Hyderabad,Groceries,305,150,Warehouse_West,939,2
2024-07-06,5,7,Hyderabad,Clothing,93,800,Warehouse_North,251,4
2024-07-06,5,7,Hyderabad,Furniture,18,12000,Warehouse_South,556,4
2024-07-06,5,7,Hyderabad,Medicines,124,200,Warehouse_West,280,1
2024-07-07,6,7,Mumbai,Electronics,70,8500,Warehouse_South,280,3
2024-07-07,6,7,Mumbai,Groceries,367,150,Warehouse_West,259,1
2024-07-07,6,7,Mumbai,Clothing,128,800,Warehouse_South,456,3
2024-07-07,6,7,Mumbai,Furniture,37,12000,Warehouse_South,587,3
2024-07-07,6,7,Mumbai,Medicines,277,200,Warehouse_North,508,2
2024-07-07,6,7,Delhi,Electronics,82,8500,Warehouse_North,377,4
2024-07-07,6,7,Delhi,Groceries,320,150,Warehouse_South,416,2
2024-07-07,6,7,Delhi,Clothing,125,800,Warehouse_South,526,1
2024-07-07,6,7,Delhi,Furniture,35,12000,Warehouse_South,974,4
2024-07-07,6,7,Delhi,Medicines,279,200,Warehouse_North,659,1
2024-07-07,6,7,Bangalore,Electronics,66,8500,Warehouse_West,668,4
2024-07-07,6,7,Bangalore,Groceries,312,150,Warehouse_South,376,2
2024-07-07,6,7,Bangalore,Clothing,112,800,Warehouse_South,837,3
2024-07-07,6,7,Bangalore,Furniture,30,12000,Warehouse_South,706,2
2024-07-07,6,7,Bangalore,Medicines,249,200,Warehouse_West,288,1
2024-07-07,6,7,Chennai,Electronics,63,8500,Warehouse_South,800,4
2024-07-07,6,7,Chennai,Groceries,314,150,Warehouse_North,753,3
2024-07-07,6,7,Chennai,Clothing,88,800,Warehouse_West,318,1
2024-07-07,6,7,Chennai,Furniture,25,12000,Warehouse_North,638,4
2024-07-07,6,7,Chennai,Medicines,173,200,Warehouse_North,359,2
2024-07-07,6,7,Pune,Electronics,47,8500,Warehouse_South,339,3
2024-07-07,6,7,Pune,Groceries,249,150,Warehouse_North,757,3
2024-07-07,6,7,Pune,Clothing,81,800,Warehouse_North,819,1
2024-07-07,6,7,Pune,Furniture,23,12000,Warehouse_South,986,3
2024-07-07,6,7,Pune,Medicines,139,200,Warehouse_South,629,3
2024-07-07,6,7,Hyderabad,Electronics,56,8500,Warehouse_West,675,4
2024-07-07,6,7,Hyderabad,Groceries,256,150,Warehouse_South,346,4
2024-07-07,6,7,Hyderabad,Clothing,104,800,Warehouse_North,319,2
2024-07-07,6,7,Hyderabad,Furniture,16,12000,Warehouse_South,647,4
2024-07-07,6,7,Hyderabad,Medicines,121,200,Warehouse_West,669,3
2024-07-08,0,7,Mumbai,Electronics,59,8500,Warehouse_North,283,1
2024-07-08,0,7,Mumbai,Groceries,253,150,Warehouse_West,879,2
2024-07-08,0,7,Mumbai,Clothing,105,800,Warehouse_North,352,4
2024-07-08,0,7,Mumbai,Furniture,19,12000,Warehouse_North,644,2
2024-07-08,0,7,Mumbai,Medicines,167,200,Warehouse_North,964,4
2024-07-08,0,7,Delhi,Electronics,51,8500,Warehouse_North,411,4
2024-07-08,0,7,Delhi,Groceries,307,150,Warehouse_West,941,3
2024-07-08,0,7,Delhi,Clothing,86,800,Warehouse_West,693,3
2024-07-08,0,7,Delhi,Furniture,23,12000,Warehouse_South,820,3
2024-07-08,0,7,Delhi,Medicines,175,200,Warehouse_North,527,4
2024-07-08,0,7,Bangalore,Electronics,55,8500,Warehouse_North,892,2
2024-07-08,0,7,Bangalore,Groceries,212,150,Warehouse_West,714,1
2024-07-08,0,7,Bangalore,Clothing,88,800,Warehouse_South,488,1
2024-07-08,0,7,Bangalore,Furniture,25,12000,Warehouse_West,457,4
2024-07-08,0,7,Bangalore,Medicines,195,200,Warehouse_North,239,2
2024-07-08,0,7,Chennai,Electronics,40,8500,Warehouse_South,471,4
2024-07-08,0,7,Chennai,Groceries,190,150,Warehouse_West,936,2
2024-07-08,0,7,Chennai,Clothing,53,800,Warehouse_West,434,3
2024-07-08,0,7,Chennai,Furniture,19,12000,Warehouse_South,384,3
2024-07-08,0,7,Chennai,Medicines,135,200,Warehouse_West,641,4
2024-07-08,0,7,Pune,Electronics,25,8500,Warehouse_North,873,2
2024-07-08,0,7,Pune,Groceries,251,150,Warehouse_North,471,1
2024-07-08,0,7,Pune,Clothing,91,800,Warehouse_South,972,3
2024-07-08,0,7,Pune,Furniture,18,12000,Warehouse_North,682,1
2024-07-08,0,7,Pune,Medicines,120,200,Warehouse_South,673,2
2024-07-08,0,7,Hyderabad,Electronics,31,8500,Warehouse_South,283,2
2024-07-08,0,7,Hyderabad,Groceries,199,150,Warehouse_West,594,2
2024-07-08,0,7,Hyderabad,Clothing,75,800,Warehouse_West,668,3
2024-07-08,0,7,Hyderabad,Furniture,23,12000,Warehouse_West,771,1
2024-07-08,0,7,Hyderabad,Medicines,130,200,Warehouse_North,440,2
2024-07-09,1,7,Mumbai,Electronics,56,8500,Warehouse_North,439,4
2024-07-09,1,7,Mumbai,Groceries,269,150,Warehouse_South,359,1
2024-07-09,1,7,Mumbai,Clothing,130,800,Warehouse_North,580,1
2024-07-09,1,7,Mumbai,Furniture,24,12000,Warehouse_North,930,1
2024-07-09,1,7,Mumbai,Medicines,223,200,Warehouse_West,333,2
2024-07-09,1,7,Delhi,Electronics,46,8500,Warehouse_West,404,2
2024-07-09,1,7,Delhi,Groceries,289,150,Warehouse_North,204,2
2024-07-09,1,7,Delhi,Clothing,125,800,Warehouse_West,635,4
2024-07-09,1,7,Delhi,Furniture,25,12000,Warehouse_West,479,4
2024-07-09,1,7,Delhi,Medicines,201,200,Warehouse_North,680,1
2024-07-09,1,7,Bangalore,Electronics,49,8500,Warehouse_South,661,2
2024-07-09,1,7,Bangalore,Groceries,191,150,Warehouse_South,351,1
2024-07-09,1,7,Bangalore,Clothing,88,800,Warehouse_West,412,3
2024-07-09,1,7,Bangalore,Furniture,27,12000,Warehouse_South,588,1
2024-07-09,1,7,Bangalore,Medicines,164,200,Warehouse_West,610,1
2024-07-09,1,7,Chennai,Electronics,42,8500,Warehouse_South,311,1
2024-07-09,1,7,Chennai,Groceries,205,150,Warehouse_South,784,1
